A,B
"[-0.07497897575811, -0.41170399094309, -0.01265682814593, -0.06958943578154, 0.53993620166127, 0.22564026904134, -0.44043124363225, 1.88751588107764, -0.43619329627437, -0.81130478622102, -0.02746078993104, 0.11791808291816, 0.00216179892529, -0.01427263026798, -0.05028351481253, 0.09597060147634, 0.33757664531486, -0.38466880607809]",42
"[-0.03351848996497, -0.21564944600434, 0.58167766186588, -0.03195002540351, 0.03411200902567, -0.00493137568041, 0.10631356537231, 0.18631980799694, -0.37690522844346, -0.91696354794428, -0.7359827084879, 1.98169858266135, -0.00774289170457, -0.01285083009442, -0.01312516489986, -0.12812096086412, -0.06632317998494, -0.46701053569601]",34
"[-0.26552582670928, -0.09943214233007, 0.02039687848656, -0.24651044015246, 0.21579510425949, 0.63173650604679, 0.8425786192574, 0.36255355849026, 0.27976547329324, -1.15428867426108, 0.40909368255489, 0.73282198823887, 0.16594024047813, 1.0881651489721, 0.05187028730341, 0.62988144433031, -0.14589266811667, -0.1156760810591]",26
"[-0.53601012126457, -0.48452249165226, 0.47686773703114, 0.06009255878901, 0.1683360763072, 0.16176338110374, 0.44457834660252, 1.31694960688351, -1.50284676503838, -1.32128445694193, 0.09843748345701, 0.60256451211662, -0.30329381469231, 0.07692083367541, -0.9176457604686, 0.16431929962898, 0.19619840754233, 0.0154198484023]",26
"[-0.07145918743065, -0.42234737103152, 0.16224769123112, 0.01674069212594, 0.01443263062857, -0.00039027384353, 0.98245498765937, 0.51025849546957, -0.31903272078745, -0.80883139251809, -0.38323074239743, 0.13303264709908, -0.80816967763329, 0.33300946810386, -0.32883480484928, 0.30985329757803, -0.37399769262029, -0.05195734612607]",32
"[-0.91920720102459, -0.67658486862975, 0.35916094163531, -0.06618355328998, 0.030204846144, 0.76968348127611, 0.38058559376187, 1.09741952816832, -2.08369806703141, -1.63907110091152, -0.35221495013935, 1.32682727986887, -0.20465825553228, 0.45266946068563, 0.74607102779029, 1.10250286316422, -0.20496810812208, -0.96301971903146]",48
"[-0.24285819936144, -0.58724247177691, -0.3237669877264, 0.04249709821633, -0.25446738958934, 0.74707872897255, 0.16922405298832, 0.08424341314538, -0.27273246912977, -0.94299633537183, -0.61670105656894, 1.9878409591672, 0.00142008589566, -0.12151031742879, -0.12472284543346, 0.38910382566592, 0.43443667385918, -0.12439821426192]",50
"[-0.53238533051937, -0.34928569985499, 0.61090236345215, 0.04307892736574, 0.38533029314548, 0.05453084200848, 0.81708345590177, 0.90880200493264, 0.07134690165094, -1.463794057133, -0.81214605663324, 0.6545010670022, -0.03306850081514, -0.03402691396022, 0.28664236060406, 1.52509350485249, -0.33201692857714, -0.48907798367978]",46
"[-0.45421540915053, -0.74489447545402, 0.04044627478995, -0.31434692059026, -0.25309178364758, -0.05437169373482, 0.02542179275568, -0.05896852568834, 0.0041667461608, 0.18441809447532, -0.60755916421009, 0.40680428579313, 0.2253580072293, -0.09709148395757, 0.09003445235902, 1.06172804505356, -0.39050000458482, -0.56124122907703]",24
"[0.0562376147327, -0.42900688378709, 0.128698366438, 0.1666322140988, 0.28448368614169, -0.15808910840898, 0.47151342567765, 1.36118040009093, -1.03262796964928, -1.18056177746805, 0.02168502591572, 0.36697513576312, -0.53718419823329, -0.12883540130677, -0.74198457916676, 0.42310482523729, 0.2958193538043, -0.07748095151943]",18
"[0.15167796548759, -0.19546361501534, 0.31763963716331, 0.29402687153475, -0.36416862512901, -0.10644280391015, 0.3089717495249, 1.33040091496755, -1.53107265651636, -2.01325369797485, -0.02217345737979, 1.38318874387389, -0.48627083365418, 0.3402975872013, 0.34984766153162, 0.47282459588188, -0.39244721040515, -0.7031041871676]",30
"[-0.08839686114435, -0.50210264747121, 0.04111809090454, 0.03583970812554, 0.0180147116206, 0.00213218253915, 0.61638428727991, 1.52418737250679, -0.9093654778659, -1.71765450136705, 0.14170549077224, 0.99261371136135, -0.77902351706163, -0.09894034684821, -0.28688816065304, 1.02957619915543, -0.40939168636546, -0.53571619125139]",20
"[-0.12053547295106, -0.48217657823357, 0.06643185325823, -0.04213593907654, -0.33860631441664, 0.07684368156832, 0.29798185803004, 1.42207135871055, -0.46643156019995, -1.45444209013542, -0.76190237300198, 0.72979990333751, -0.5059798489588, -0.46402878244014, -0.39705868293004, 1.26480275890256, -0.29926575211754, -0.75869584288974]",24
"[-0.20734563763862, -0.48871121011408, -0.28422000856674, -0.01970233180333, 0.08568989185093, 0.78994053552958, -0.04412259442603, 0.24992011792782, -0.17143326167532, -0.09219804528687, 0.98129350114848, 0.6556465412103, 0.04580970862248, -0.02357978302882, 0.00115800809174, 1.38975459505843, -0.281814662398, -0.70810551994392]",48
"[0.57801035166412, -0.29677205077364, -0.42984282914223, -0.13479711020794, 0.82418387144188, -0.34333623257039, 0.14009094539597, 0.8279718635042, -1.29584835152345, -1.89257829608804, -0.35865477185286, 0.91359439413813, -0.31588674867502, 0.07260252516723, 0.16419499881383, 1.14239520431782, -0.30294794951267, -0.52688271546572]",40
"[0.15168067846873, -0.19546554530629, 0.31764021570968, 0.29402452970058, -0.36416623954612, -0.10644082130439, 0.30895268585623, 1.33038601733268, -1.53108930992275, -2.0132619976075, -0.02218122368736, 1.38319063584491, -0.48627042238423, 0.34029643401673, 0.34984530800774, 0.47282821996664, -0.39244790242573, -0.70310480644262]",30
"[-0.06109117708422, -0.49472604933716, -0.3108058119346, 0.11117540259754, -0.50982314485566, 0.38684114989361, -0.43323404712314, -0.48820885019826, -0.19727887262955, -0.9791787818522, -0.58143716591952, -0.42383563408046, -0.32929075822192, 0.1131843280757, 0.01898959545307, 1.12031761401322, -0.16649875677442, -0.91596346828345]",24
"[-0.1125903986704, -0.61286498833333, -0.28661856872194, 0.39546432630917, -0.17444006971026, 0.36743389008338, -0.01531466843922, 0.56069877381127, 0.23359904888306, -1.94241786892352, -0.97437844400169, 0.59044877275433, 0.0927617423674, -0.09787658450656, 0.01920374316788, 1.40239416031667, -0.29114678760369, -0.7095526037373]",58
"[0.54075925223401, -0.17309265991796, 0.0433948203656, -0.00561431557211, -0.04002513253763, 0.00086180171282, 0.55284455198218, 0.82734862456109, 0.1115452407817, -1.58773284349868, -0.82006795557913, 0.87591161500609, -0.12910803982077, 0.29449021350645, -0.13590408463846, 1.00060394118218, -0.08787562031064, -0.37955573805172]",20
"[-0.41732936149633, -0.39104196207806, 0.60285741097601, -0.27803435151058, 0.14660942157074, -0.01725125591716, -0.04405280603158, 0.28206409312405, -0.11004884076379, 0.05666200572521, 0.83768010923943, 0.37506544632868, 0.12099516721662, -0.00556848640025, 0.01153800824611, 1.24377622215602, -0.23177970039651, -0.67672684015435]",48
"[-0.81107443369603, -0.67599140755206, 0.39740789514087, 0.07712504744972, 0.07781690130421, 0.01146359229466, 0.42678011443849, 0.72110556796033, -0.40290103732925, -1.65803001061843, -0.83340628219073, 1.47711096533489, -0.43500136549345, -0.07916167927513, -0.39408920477412, 1.2206651319395, -0.08894838157955, -0.86902877051247]",30
"[-0.54818647309174, -0.40730742329177, 0.67387892375221, -0.08676058671618, 0.01887212644622, 0.02101025205126, -0.43448538508826, 1.41924973002273, -0.99453059936744, -0.19065524434347, 0.91227263650092, 0.34628926704163, 0.12605922596908, -0.01879767563747, 0.0010669215163, 1.32261800855307, -0.25153145132516, -0.69134853164842]",58
"[-0.95953614241771, -0.75126220538109, 0.33978120604752, -0.16521615739228, -0.06715950165937, 0.5790541338833, 0.54972796217033, 1.24357006305901, -1.82272018225687, -1.86551669038392, 0.14819796716302, 1.16497466877355, 0.08500199279118, 0.34710355535849, 0.7757017676165, 1.29106043269669, -0.26154207745451, -0.89311168489526]",36
"[-0.60097438055637, -0.56019704921416, 0.52969684348552, 0.32049187218038, 0.08491721408997, -0.04115565760575, -0.91801004225707, 0.04099611880163, 0.01980669811313, -2.12544167508973, -0.39309542679231, 1.16420915843941, 0.09159889911441, 0.01035743329468, -0.05046704636777, 1.05924475211856, -0.79720422056687, -0.61209038507753]",50
"[-0.18020112392928, -0.61377571300369, -0.27235693821875, 0.22149104958232, -0.35846082929974, 0.47294654362171, -0.23847220324229, 1.94349943892863, -0.41585483941262, -1.1626581452161, 0.02892258976919, 0.14701582600766, 0.07672464416581, -0.15145171942082, 0.03345820062425, 1.39720485589955, -0.30589895366387, -0.71118355566768]",42
"[-0.79381979962682, -0.65394266348935, 0.21475234191628, -0.12222833786306, -0.2025140310948, 0.90026119543522, 0.5540693749012, 0.40034718048627, -2.34712906032219, -1.04987769465941, 0.31588130048201, 1.02117250943567, -0.23693739206359, 0.556164623911, 0.96224352294156, 0.82507278225431, -0.52088811903956, -0.62396702269147]",42
"[-0.21706551999133, -0.52806223500858, 0.29168153934377, -0.31282323934046, -0.16124563604387, -0.08883551505318, -0.2151410912321, -0.40881837717902, -0.41300935949108, -0.52960190238492, -0.32856189669253, -0.26551407603736, 0.20988209877368, -0.43747941676739, -0.17189262878156, 0.22526958069879, -0.65639488065227, 0.26484743004377]",22
"[-0.93911424865181, -0.67710465931588, 0.38477474385663, -0.23059225483731, 0.12587948910293, 0.18781828404901, 1.15930744615518, 0.54461636921386, -1.85775413515897, -1.34711378142173, -0.38796556360202, 0.40707343961444, -0.26565617096501, 0.29022781542406, 0.77600292504135, 1.09838101330036, -0.33000234780489, -0.9418742828399]",42
"[-0.24904497933871, -0.09620909688403, 0.12745331231457, -0.19338087434998, 0.37868218156765, 0.46940530092195, 0.75295869318139, -0.19078963945098, -0.404387685685, 0.1242273197241, -0.12098304403803, 0.5122998824624, -0.40597326863661, 0.32470152693888, 0.13904750505018, 1.00568752421055, -0.42219330962682, -0.74690087301296]",36
"[-0.26980863150021, -0.1237499567848, 0.28140026538122, -0.331848065827, 0.4776811748952, 0.1592530800067, -0.02817889094323, 0.14032113007242, -0.10556198254077, -0.07719727778388, 0.6430819393582, 0.61344788573923, -0.86297866175798, 0.27565192756898, -0.05086629487988, 0.79885011632357, -0.14531137082283, -0.16125909937418]",30
"[0.11374020793575, 0.05936139654727, -0.02894963095037, 0.02351343384386, -0.02412197589798, -0.16346119735649, -0.06239491178128, 0.07616474538547, 0.40484154103789, 0.18132375697305, 0.06002058983934, -0.10441966151876, 0.59302846353367, 0.28588403485255, 0.08674321275944, -0.28557721758363, 0.02299540729046, 0.06632346418213]",24
"[0.72958388509522, -0.40458421188368, 0.0959184123863, -0.90752995652748, -0.08740786820893, -0.77148134233471, -0.32561624558157, 0.04758244482401, -1.10090059846821, -1.3113092168693, -0.30392670037399, 0.36990473399592, 0.19984260320512, -0.15655567524262, 0.15567050247055, 0.65820194052969, -0.51998624013297, -0.08296860470124]",12
"[-0.67736919920147, -0.48577398053763, 0.62996943154243, 0.00110830797773, -0.08753631609031, 0.00292766926542, 0.35578109276536, 1.64327724556135, -0.99421218127852, -1.96776525814426, 0.09615500369182, 0.74984557389481, -0.55256444209918, -0.60841269207966, 0.13306266452339, 0.98685470520742, -0.00203516725299, -0.12119903882928]",42
"[0.12400631077637, -0.49645427746487, -0.38416285644374, -0.01443981844245, 0.50252801481613, -0.09049530636179, -0.88585105691408, 0.90787706647948, -0.52701541438084, -2.04350091729753, -0.0310433545257, 0.77761408017302, 0.13092789132275, -0.74197729721612, -0.04548758277015, 0.37162844790167, 0.00268391818624, 0.13648920623943]",34
"[-0.00240713579286, -0.44521808983695, 0.00129642230427, -0.03813201033012, -0.39809220706107, -0.03143223653341, 0.39110054557413, 1.47447336008622, -0.22147352894701, -1.53660340156596, -0.84597021162786, 0.74133000716662, -0.25377330576826, -0.10334670386374, -0.38195952508221, 1.05015762330814, 0.09008751799226, -0.45072707380686]",26
"[0.12295207338572, -0.15457721305246, 0.30440496495665, 0.30232455301032, -0.43366989944867, -0.05211183074505, 0.26805167029421, 1.37453895090253, -1.4113283106085, -2.05368730527359, 0.00012659290466, 1.24170467136483, -0.36786479166383, -0.12895757483359, 0.37125913135259, 1.25901136826455, -0.45342576289736, -0.70494705946477]",24
"[-0.22077575353993, -0.53786946137433, 0.3539692404903, 0.46454213382026, 0.10303847752443, -0.15304950468654, 0.15957037521044, 0.31239788275692, -2.07724276395005, -1.06043800440908, -0.15407974661251, 1.78609692026918, 0.03787405699108, 0.49847270093538, 0.63001737855066, 0.54127549844078, 0.08310399689484, -1.08941147703555]",42
"[-0.95927104986956, -0.75100856923391, 0.33977889016215, -0.16506984745993, -0.06706802371498, 0.5787812569929, 0.54996293938862, 1.24317603889611, -1.82322711413839, -1.86551314534418, 0.14790373752274, 1.16516651400089, 0.08482398748927, 0.34683510064217, 0.77519802350257, 1.29063471402858, -0.26143943740316, -0.89257452280757]",36
"[-0.70742712441274, -0.4964139214419, 0.68762112538128, 0.16455864087363, -0.03330522086888, 0.00447691349479, 0.28290395577881, 0.69863321971924, -0.56604044126716, -1.49116786049717, -0.54043178464983, 1.54075159472173, -0.49627866775251, -0.22463774741388, -0.59479140276619, 1.35280202831602, -0.05694256830003, -0.80332229963731]",34
"[0.33104533968373, 0.09512930119448, 0.63050061462285, 0.38958819462794, 0.03222257054021, 0.0990987881548, -0.63345301840824, -0.01199771410963, 0.07743593102941, -1.52532747651611, -0.61112812886704, -0.21197265462963, 0.43884792379666, 0.07395055072301, 0.15060367580008, 1.18613873760763, 0.0618029443627, -0.3241875158716]",12
"[-0.38469120206119, 0.02334890188259, 0.21120144207271, 0.35936886114831, -0.55746278721841, 0.2743834828306, -0.29923762427012, -0.03715030143906, -0.0447153424389, -2.34217930492032, 0.04746044276857, 1.24343609997767, 0.08669342583624, -0.40429715552409, 0.14608654614547, 1.20887823201823, -0.34043029026683, -0.69439055801768]",38
"[-0.91920720102458, -0.67658486862975, 0.3591609416353, -0.06618355328998, 0.030204846144, 0.7696834812761, 0.38058559376186, 1.09741952816831, -2.08369806703141, -1.63907110091152, -0.35221495013935, 1.32682727986886, -0.20465825553229, 0.45266946068563, 0.74607102779028, 1.10250286316421, -0.20496810812207, -0.96301971903146]",48
"[-0.07149851836818, -0.42236696351421, 0.16225830351947, 0.01674387014591, 0.01443845002414, -0.00038160579021, 0.98247438300166, 0.51023094803981, -0.31904406458105, -0.80880896359729, -0.38323134724456, 0.13302530236078, -0.8081842411354, 0.33302323212649, -0.3288365681167, 0.30984369955092, -0.37399538071912, -0.05195100275274]",32
"[-0.82249215546603, -0.51922462836447, 0.35880549907167, 0.05616867439783, -0.51667542793549, 0.17525995118315, -0.69406733717525, -0.38089771637297, -1.11623054952782, -2.38300535023518, 0.12542293724575, 1.29547629774309, 0.16547608301172, 0.33858032173494, 0.75464459061383, 1.42460017967104, -0.27662573208725, -0.7102623058238]",34
"[-0.01017862786685, -0.43923565428579, 0.08967457886757, -0.04935187184246, -0.36649562183098, -0.03325113550172, -0.70199380167053, 1.84717657999074, -0.35469471254816, -0.88890471303722, 0.08463108216215, 0.06055309470047, -0.26754471721065, 0.05976923360895, 0.27032993956693, 1.2251739465778, -0.24743445409524, -0.81343127989468]",50
"[-0.2994906748744, -0.17330864459675, 0.24676766718077, -0.40882183478155, 0.38319843668442, 0.09309871289433, -0.01239737664632, 0.08220527837816, 0.01497261587957, -0.02118318665146, 0.67551754117155, 0.59607904074488, -0.68293540442205, 0.3054554910324, 0.08028303996854, 0.89698150683404, -0.13934161499261, -0.28633011592967]",44
"[-0.14259130734361, -0.47530439738895, 0.19579649265404, 0.11447868678138, 0.21029718835255, 0.02367392806671, 0.34118143581732, 1.45213250091325, -0.82143510320804, -2.06922099658893, -0.46964871693219, 1.39560823971554, -0.42485016797767, -0.03725222090677, -0.33384530228738, 0.63357426974046, 0.22563788048972, -0.25310607820583]",22
"[0.05188950163618, -0.41713688601366, 0.08713412249135, -0.05764815916695, -0.37686434124916, -0.09756121324764, 0.59891851382617, 1.57163287989803, -0.26000573090448, -1.20591762761591, -0.7931818751483, 0.47944107555048, -0.28860017988457, 0.04224042330847, 0.20785798908158, 1.21941723499051, -0.24640325247288, -0.76043233089192]",52
"[-0.12053652643964, -0.48217614623293, 0.06643397380202, -0.04213579493716, -0.33860466365523, 0.07684483617947, 0.2979780388917, 1.4220670951675, -0.46643939825913, -1.45444105238109, -0.76189743372112, 0.72980512221025, -0.50597767035872, -0.46402210274425, -0.39705196561147, 1.26479806705696, -0.29926429701456, -0.75869637348468]",24
"[0.00096263570361, -0.41564077127151, 0.08234157538083, 0.04480736389132, 0.30193172523856, -0.03096526821328, -0.1647282883444, 1.89271453095693, -0.46451580735991, -1.42711153687726, -0.11128487971111, 0.37471774172282, -0.62803441766232, -0.04691708904873, 0.17065197665386, 1.24017295544431, -0.13158102704083, -0.88607610856365]",50
"[0.25487392785346, -0.34679602851311, 0.08633358455717, -0.09735957106429, -0.38257734595407, -0.31095240215342, 0.30461759554219, 1.42196099576603, -1.22626194326787, -2.04888095046016, -0.03788577385737, 1.15272442735004, -0.24253234040434, -0.01146208980178, 0.41881519438063, 1.28124629776892, -0.38774600518152, -0.72065527016051]",38
