A,B
"[0.389080690032026, -0.3700593732726227, 0.9824863005959497, 1.0375871347474814, -0.390591948075721, 1.5960609227880946, 1.0028634713337414, 0.7489661408732948, -0.2415464885432941, -1.8483647062224735, 0.06453877937817104, -1.079311219190504, 0.8884707262817096, -1.0193867219281834, 0.46498720926709625, 0.5886907961169674, 0.5717612019877109, -0.37343136375164654]",0
"[1.5208708936334316, -0.262032583298959, -0.46320377709324456, 0.6997930323531012, 0.7571875546159189, 0.25528602684727947, 0.21573565972717101, -1.226048853161098, -0.40979519383522817, 0.7949969831567635, 0.5973302167875844, -0.5580375077316533, 0.19468613046452185, -0.31328453287812924, 0.4563450652553111, 0.1145243128041588, 2.6495550392322285, 0.2308432467529467]",28
"[-2.1822786444221016, 1.7526738633997998, 0.37704933196242185, 0.027780752940439746, 0.5352122202008041, -1.7551026934732732, -0.6681638616978515, -0.5249310163907863, 0.03836249081240053, 0.10062245307364291, -0.1010633130923053, -0.3120694878043279, -0.16310292848208968, -0.14211810855350188, 1.305921586844288, 0.5212957756165345, 0.21287163976179851, 0.45615072881620894]",18
"[0.3567288508374122, -0.8494346709809553, -0.6582929356522164, 1.307767466077159, 0.42848545567261, 0.926931434937318, -0.4608029332496121, 0.8982472578621074, -0.29295710862751284, 0.6978728304069056, 1.1539733922265312, 0.24138887747988844, -0.43310929014139044, 1.250742716695512, -1.994976549558192, 0.6543646895055754, -0.643831906203926, 1.7981913211495695]",18
"[-1.3099040241401378, 1.2750174605194395, -0.8387503225420795, 0.38665249112314753, 1.2061049576867828, -0.23919976548090535, 0.9081580796214488, -1.7792033588344116, 0.25554150451998425, -0.4905010864019095, -0.295382738584816, -0.8792720722578583, -1.329424748019523, 0.7527428939178126, 0.18577899691156993, 0.11199438023233232, -0.8903035531109854, 1.4313151049214354]",18
"[-0.7689759387669274, 0.9691416807563543, 0.8288365435299687, 1.0534676421421347, -0.6112150610037378, -0.845610801821593, 1.2854884870099113, -0.5937892348947929, -1.4912529573286613, 0.2607992806937525, -2.0167585580245166, -1.1137983041708426, -0.1667920464007701, -0.9343714477148932, 1.380503081971871, 0.8326044168465588, -0.4553339770626743, 0.8054915472536907]",38
"[0.5041778581047368, 0.980003623560141, -1.4577609693370626, 0.2573018273361104, 1.8506660778146538, 0.39256818702457746, -1.2289908066162072, -0.6787934189517428, -0.43168105044800315, -0.17779531911810392, 0.5159871319852627, -0.5049651460122151, 1.0641636080947945, -0.4933972826631376, -0.16129197810502252, -1.1073120984669793, 1.0042791196095293, -1.391257630644636]",0
"[2.9985328879620687, 1.367039591162563, -0.8435259439566589, -0.8247362045987466, 0.6830160057412553, 0.1771614836747608, 0.8542893440772356, 0.7750018172745265, -0.5369230985130694, 0.4297434180783483, -1.351971873549446, 0.0327930115251782, 0.3859242496930222, 0.9411645002213384, -0.08261243966467686, 1.5179769123206823, -0.312981643862502, 0.6476382829573473]",30
"[0.9200849588998716, -2.1394865672095587, 0.8326187939642555, -0.8830057720987282, 1.0025962892772329, -0.09051890856012398, 0.009153763365588525, -1.1565482563154172, 0.29664950472841783, 0.9554880445686076, 0.25577049419286535, 0.4680801828087884, -1.2638355794814826, 0.9402979759797797, 0.37490279597663584, 0.6044988656271075, 0.249810794277338, -0.6458326103649497]",20
"[-0.11512483012255241, -1.3385734773961315, 0.20299045289286946, -1.8008338234178662, 0.004801683050134926, 0.9695654479222551, 0.6420115883235321, -0.9340631807423281, -0.4344811752359889, 1.161424296445013, 0.44337637983143496, 2.2217580855840118, 2.1574428843945492, -1.8813853426830978, 0.27108835591489483, -0.9936734246485341, -0.3785669169646606, -0.21404292693823043]",24
"[0.38997084003983995, 0.6493206502292832, -0.4137459549193497, 0.40882617026264384, 1.8497774354882048, 0.6675340611488298, 1.1743409582698507, 0.4725801598581514, -2.3851369906963424, -0.3955113367093638, -0.756900569782159, 0.5240531967461385, 1.467741361047626, -0.527853684846438, -0.3177908334619901, -1.0054596647438665, 1.4818120064825016, 1.2059684220986506]",24
"[-0.0013302262930046016, -0.9556691002434808, -0.3742899997889283, -0.5079461790950027, 0.13952615876370172, 0.3360863938949547, -0.901160587414343, 2.9041135452683045, -0.21620077137384722, -0.2694783502176077, -0.1455354375978212, -0.02419335407294739, 1.4690089752691267, 0.44125122900975255, 1.6084519625531168, -0.5300442831903007, 1.0432162671318657, -0.5880701677727773]",32
"[-1.2913216921712376, 0.30816641594399174, -1.1457928163435744, 0.6012160680422286, -1.6254708209854454, -0.606212334002097, -1.6901914088921177, 0.6023735726245235, 1.1236150386088246, 1.5371053434211925, -0.03601409029957707, 0.16801163133510305, 0.2921031577008904, -0.9675726045124247, -0.7682584779685545, 0.20501245103923277, 1.3041656080673132, -0.0802696453724633]",0
"[1.2004897768855847, 0.7691440488663326, -0.8696262783500083, 1.3454696571926918, 0.7654450596136039, 0.25734970900277576, -1.0384335904406496, -0.6265382283191668, 0.7481905643237792, 2.0390221627753817, -0.20862622968674813, 0.19263783765685702, 0.26168143189851023, 0.07740887879597168, -1.1625633368156796, 2.0414647127250682, -1.7360628371239135, 1.3972252006269177]",52
"[0.36736937444505813, 1.9090885413450087, -0.7217040063753976, 0.7233945669232471, 0.5663550740318853, 1.1101113248248815, -1.6505669402552574, -0.38133246042755653, 1.5296146110481266, -1.9768488028206557, 1.1715329402495247, -0.9381167147906533, -0.6817502725940842, -0.6332992248770967, 1.4649234886143092, -0.2506005772841721, 0.7122293757595031, -1.0465021291099588]",24
"[-0.3959119339888193, 0.19990068240030917, -0.3642351238737967, 0.9213728052731703, -0.0026271041736411964, -0.1608510704972998, 1.0380523987455847, 0.45744405201151345, -1.3946612121616526, -1.4932342898564046, -0.32716266880565914, 0.18037913701046268, 0.38908897546496807, 0.22414013822882453, 0.30199091416524315, -1.6922486324412294, 0.03488692798744699, -3.0347512305620468]",8
"[-0.40930237456500734, -0.6102093344829367, -0.4789456462590413, 1.7062079131756374, -0.3185612255824939, -0.04508982726815732, -0.767750507064222, -0.7823252015752467, 0.9194852530762626, -0.6981820091202848, 0.1291590688069441, 1.152843827213133, -0.5070936388855846, 0.5220749068594622, 0.5667566254555266, -0.34274868311808837, 1.2839771013313994, -0.25377040287419417]",22
"[2.2663957655904357, 0.4049089042199535, -1.175175005221971, -0.09732739638367309, 0.5079538658208255, 0.05265609515829035, -1.261355817684045, 0.9284299210306988, -0.5258196189782773, -2.2984571429327603, -0.39253597982102656, 0.8854369197051855, 2.4024583213350397, -0.7377149098697713, -0.2619201543739875, -0.6017144899266177, 0.9134862026948308, -2.1704554305097643]",30
"[-0.745631698785678, -0.08516483333173694, -1.0366462497961522, 0.33926705370230076, 0.48356262625056556, 0.3619605568824961, -0.42395206163600646, 1.1833654941026284, -0.04959217097547962, 1.2367019652527027, -1.2904008016510826, -0.44301096581198973, -1.480051900770996, 0.4736312018532053, 0.02418398229714463, 1.6737440733458115, -0.895554767513524, 0.7485870606622218]",22
"[0.02487379312499465, 2.7665656735499558, 3.07954901545306, 0.2841343400387598, 0.05528422611392521, -0.69920888157814, 1.416682969480986, 0.5422004646985793, 0.3131584527488358, 0.8398082448997578, -0.021890430438021538, 0.4838855567350988, 1.5374084113747528, -1.1774475768568398, -1.861888337951124, -1.091990994980254, 0.5199558064499417, -0.40012023893830945]",0
"[0.8242337061209746, 0.4930290150199791, 0.4073924911604798, -0.2697459738234271, -0.4459605621250976, 0.7357658316297631, 0.8623142907595026, -1.294569193563208, 0.6248151324656024, -0.28670253721819305, -1.828719930964524, 0.46702059163906234, -0.11088067107404997, -0.8719821224105365, -1.034905817862517, 0.6726291429307215, -2.2729027066674394, -0.4514816993216579]",0
"[1.706258013380402, -0.22864531997289497, -0.7666325033498863, 0.26468496363245175, 1.7431308115426163, 0.6477873079551983, 1.7123979342235771, -0.27849815028699093, -0.7996979264236647, 0.1475699797480377, -0.578305261584823, 0.6312641056872852, 0.2676051052681122, 1.0811968378828984, 0.13525845874438613, 1.0001561807821349, -2.1970260267648714, -0.3771892590064549]",30
"[0.27331196146557085, 0.23682807408385914, -1.2420250461005569, 1.3057879021357408, 1.317706829780834, -0.6374213098530889, 0.2511562868784967, 0.035053869618132553, -1.0930060012763911, -1.2590845527545524, 0.9019691151432192, 0.8211214053212827, 1.100738010563471, -1.1062301749495396, -0.2454705570859549, -0.6784859155945676, 0.4816677075139969, 0.23775060776215245]",50
"[-0.4467289703762048, 0.21357753283477182, 0.16338801855209636, 0.6702432690184632, -0.14217661861064013, 0.4108329312557098, -0.992473142701968, 1.4869483762349196, -0.6257611579963135, 1.1196051747522002, -0.6288594885788994, -0.5518243454698256, -2.0263835932493155, 0.4995890613394387, -0.9869355730294598, 0.6659311234961326, -0.003521182998877547, 2.2000641087051975]",0
"[0.5654052459676898, -0.3987401978162999, -0.24706475260941144, 2.336470547258624, 0.8171661029647382, -0.2541879320410666, 1.0590865952617898, -0.7809149093988814, -1.934854261806183, -0.35001665501170787, -0.5852798584732486, -0.5235796058981442, -0.4395067765794501, 0.9573218750778234, 1.8870469598749677, 1.3226352275667101, -0.1379108834770767, -1.1235527909883327]",32
"[1.2704501150165193, -0.7520380737484568, 1.120544575703162, 0.19102279815943848, -2.0951197893497104, 1.818859260932846, 1.4660431342600333, 1.4837972872179965, 0.502842968459277, 0.6254393341508421, -0.5593531595719854, 1.1025279931226433, 0.7835284026902151, -0.5680149629308084, -0.9011899185728391, 1.3204446442009494, 0.6619822438432147, -0.045745229137725094]",0
"[-0.6976651277169258, -0.6775613223082808, 0.33587181919748677, 0.4925233301946236, 0.7258529498360593, 0.5694259568689399, -1.0547302303819432, -0.2992276407409073, 0.5609385197197826, -0.12621685117417253, 1.182437060540279, -0.008770228031797847, 0.48757249728562263, -0.6240205498493298, -1.5844302971593804, 0.7960717225190653, -0.3019447666537259, 0.339279199949228]",34
"[0.025476000290065408, 0.04737201694562083, 0.6118514941972834, 1.051457268815812, 0.8941130878571727, -0.8787819960146545, 0.6875369479254645, 1.5015589697779286, -0.1249016787230489, 0.28286983255775777, 0.2109707889376748, 1.0032358183305963, -0.6240906358703838, -0.47536580681006396, 0.16622363536534096, 1.7006626128155038, 1.855153907508701, 1.108432418338085]",36
"[0.460261614318612, -0.34660898709471577, 0.9260181043568542, -1.590003395213847, -1.1126383164516938, -0.7247549514092652, -0.579283530586838, 1.1287269878928272, -1.1444333417448682, -0.8661279313712261, -1.8079032943160147, -0.49072259837062493, -0.4401998432001083, -0.5710661782513196, 0.12057298690157589, -1.1284574626369146, -0.2036845478649703, 1.3757802419426204]",10
"[-1.4194527480102086, -0.4403641527544584, -1.2342333327101767, -1.4832084257102962, 1.1203479740102307, 0.7613230345140944, -0.4082554163170032, -0.8466980729806353, 1.2069429543875199, 3.0249641334379276, 0.2782352960368552, -0.9793483421049368, 0.13444689082247813, -1.5107872525884944, 2.30769545807683, -1.4030301768643079, 0.16395642617524414, 1.9926925488734806]",14
"[1.2970166088733102, 0.5924443565972226, 0.9393881771645523, -0.5109239342311785, -0.9357726431451928, -1.6848793011350451, 0.9522189648614733, 0.4114815200743115, 0.7394989540317227, -0.5787978520491206, 0.3751007101902493, -0.6660175067442039, -0.5260004000425673, -1.6267961861716123, -1.0761531277296514, -0.4750532244548739, -0.816880025917758, -0.29429443743988537]",12
"[-0.7693758348529488, -0.906624110140698, -1.6073082056628156, 1.6940767942026942, 1.181495979887404, -0.6493159006260801, 1.1249825333496142, 1.4627316052945194, 1.0805273680622438, 0.7270891534711565, 0.2636396200645788, -0.11617164107921879, -0.10546208684602441, 0.08939301834884075, 0.04305220799887889, -1.0708357800463908, -2.0794412604841996, 1.9519133181083566]",14
"[0.24678438943415973, -0.8967444154820147, 1.0625570794482075, -0.09363412937782381, 1.1760009301633498, 0.4665629571842496, -0.34029604121291657, 0.9856243391717713, -0.007934062422613554, -0.21852973168443143, 0.045784675403574726, -2.3297167164675536, -0.05185240620807458, 0.29209509902098674, 0.5289512874084666, -0.26202384043950927, -0.1306262782342595, -1.1724293046487968]",14
"[0.3971724457922912, -0.8294131289837716, -0.38963142143777024, 0.5115790915469554, -0.7124688294675167, -0.03487414733249344, -0.3499021230422991, 0.824228309854752, -0.1608700167244947, 0.694468842198954, -0.5718933143863699, 0.3647303616234879, -0.3993249171554432, -0.20522144602373116, -0.8582697900681087, -1.1297799489731561, -1.958937822567734, 0.6176930572778973]",28
"[1.1200130124526202, 0.0303033589760865, -0.3457696507485575, 0.5004063231437375, -0.47660531006832363, -1.2579066600954112, 1.7647434411807732, 1.2962023825144822, -1.3390852681388745, 1.0284695857692374, 0.5758804909865549, -0.4092649608278826, 0.9335794757361559, 0.7809978898268288, 0.360009535035582, -0.7038314133522029, 0.20504436598033376, 0.7196907697281292]",0
"[0.4383762237667267, 0.6491770291145458, 0.49728306970379915, -1.2173096062992992, -0.9399610761294135, 0.5763271830571466, -1.113446024475962, -0.20597913407498009, -0.4393176386819717, 0.9254548167214752, 0.3558019835816509, 0.4062252808808231, -0.34124930894437006, -0.5507660789100951, 1.249868648897156, -1.2152481475321384, 1.1568314253949181, -0.5373654975246028]",12
"[0.1615543874854101, -0.03521767007165203, 0.20918383402214202, 0.14067294534259875, -2.2332668657180417, -0.5292216987363031, 0.2480299831850733, -0.35169819460492163, 1.4771948803994717, -0.27325499215366844, -0.28668193409692333, 2.0729448394470493, -1.181185369304624, -1.855741608723881, -1.5742808349933524, 0.1926761720164147, 0.4148469133511973, -0.4748802613698482]",0
"[-0.7459011720675521, 1.1952081832872166, -2.3511491935677986, 0.5166708766015851, -1.7899531011902656, 0.02831700356685178, -0.8310303820278806, 0.15565706200441093, 1.2738076217332648, -0.6110977861373401, 0.5384143983182627, -0.6959346530186098, 0.349327320290203, 0.21671757556976107, 0.23272275625571065, 1.7277909408920473, -1.647521814524789, -1.4792832650402994]",16
"[-1.4298249484209231, 0.007313448438991431, 0.40642229500752186, -1.4465413703760561, 1.7378222462184065, 0.076860253109927, -0.9228668319484612, 0.950015611904461, 0.5625414577588858, -0.08531042497992836, 2.0190196469664237, 1.270330248385644, -1.5939710450891078, -0.11681519969616914, -0.4706623548292381, 0.4404032483066869, -0.5687150382017598, -0.023570401994118074]",22
"[0.8802874524939552, 0.060053302858458876, 0.30646497967870945, 1.0172363557702397, 0.3600612351594534, 1.6673105424262877, 0.6153242712976138, 1.3264381356911596, -0.1191666384348115, -0.35052593389672493, -1.456844333890138, -0.18071029077504633, -0.7243737995218141, 0.27066827817958633, 1.0690822871307482, -1.3966302436494114, -0.8868929002252119, 1.2646969416155878]",0
"[2.273193425277339, 0.5815384740974378, -0.30619864764663635, -1.7374821359814345, 1.3324862164460325, 0.9068009647586788, 0.22423948126766535, 0.2534708688645754, -0.18389648028014496, 0.21211243036510843, 0.06331972917978505, 1.5999674473996568, 0.1790868097138208, 1.2198275265673262, -0.7631458546670482, -0.08019949841818477, -0.28052015394946256, -0.8931370605148489]",20
"[0.0076583975898164534, -0.6630324407165793, 0.07993588630430089, 0.45842431565978115, -0.9296864053429295, 1.5671664412212918, -0.40969062621819274, -0.6809193391586709, -0.501071414203362, 1.1242038074774412, -1.1317358934097632, -1.7439016560521134, -0.1306108266738679, 0.42285287150560297, -0.7747504516366701, 0.11514361314885095, -0.5573002232394839, -0.4157401019126359]",0
"[1.0528303968568375, -2.023553869979467, -1.4444072130236203, -0.8278292248255483, -1.3043466750488244, -0.007381310319246436, -0.6031154335621894, -0.4176791834487969, -0.17703193554107272, -0.5986097899293196, -0.9826970813039219, 0.5283287179689976, 1.6440009035487597, -0.15440288110877107, -1.5202653710175775, 0.7790767033277461, 0.493337345000987, -1.3662111260823293]",38
"[-1.0029243658651146, 1.9060779638178633, -0.4283982402983935, -0.36143368592562036, 0.7498405876071554, -0.6216681247758021, 2.0850377433133707, 0.5379769499744937, -1.7859268640745147, 2.3177479636064175, 1.2325052525489004, -0.20325889910023795, 3.325318331073891, 0.972330826393538, 0.6145440272704816, 1.1940220620395003, 0.5113228287187809, 1.0024829977213592]",0
