A,B
"[0.1294819825071, 0.66255530313109, -0.72396381260238, 0.13389218865305, 0.92331571041988, -0.04763930923266, 0.34440431484718, -0.68228994081229, 0.33757958095143, 1.33878536532114, -1.37033883343734, 1.06909153736524, -0.23516008214595, 0.34477341978194, -0.19296836787695, -0.17730348159327, -0.50920555890897, -0.25237438035215]",42
"[-0.20591947863335, 2.06917580600862, -1.32009206936388, 0.75116477004289, 0.66745740291818, 0.58617559061404, -0.29352713894435, -2.60965337196632, -0.22423042019047, 1.14776900605949, -0.9587456621345, 0.59358356412691, -0.07933899616249, -0.58855602631889, -0.61531908935709, 0.18733617146402, 0.37161396300956, -0.06285048705355]",48
"[-0.4872286346981, 2.1010355197496, -1.21087747223664, 0.61003106994948, 0.49680259644866, 0.57013050384058, 0.42447194301387, -1.06519751188156, -1.10802744653415, 0.92295389540679, -2.42651462148043, 0.37860311536663, 1.2212591882922, -0.02618433801669, 0.27376178233079, 0.02772974431723, -0.55778145223892, -0.05944685485772]",26
"[-0.40870576782054, 1.55801419299433, -1.5929393389711, 0.08262977993987, -0.42723736644794, -0.17240756814771, -0.00431121005248, 0.07589047460536, -0.37102300620438, -0.00982700992561, 0.13888139199936, -0.02411538606044, 0.00391624459858, -0.06825371339106, 0.09387355924363, -0.2380159344455, 0.30910382867129, -0.20929381786848]",24
"[-0.29507742254399, 2.00424931204783, -1.6680824659176, 0.92873484489535, 0.59341287198059, 0.97526313261906, -0.02982543998227, -1.8589858760616, -1.15479572037177, 0.76275224227149, -1.76178636037518, 1.05751291715467, -0.604784878964, -0.63533151837799, -0.07536322482906, 0.87765140818738, 1.06031498498829, -0.1743483912371]",44
"[-0.28461803842263, 1.81643699292339, -1.26739004592035, 0.88392998658169, 0.87853815674892, 1.02631084002046, 0.49500731813457, -1.2384725309194, 0.36438555970383, -0.35052665915627, -1.0542508077931, -0.76047500584356, -0.25441472075192, -1.08887859332997, -0.4599444552044, 0.29004734576681, 0.41977592890835, -0.02545008005566]",44
"[-0.31861937890733, 1.88736680973277, -1.71441611417268, 0.66534665534814, 0.54901405884286, 1.22502842831083, -0.78107333580813, -1.81422976155594, -0.75790879609896, -0.21201992781257, -1.61847957962136, 1.62666474314092, 0.99046597699462, -0.78803731281393, -1.04501236648345, 0.568297317139, 0.97959012458984, -0.52120406272763]",26
"[-0.23972521931966, 1.87165321830767, -1.74235347461318, 0.78796898214722, 0.65478476777335, 1.13846903220526, 0.11650725360265, -0.01151852061153, -1.23879563449661, 0.93758152699765, -2.56691023211573, 0.91641660183818, 0.87248689112721, -0.69582357614107, -0.903220824538, 0.49332022115801, 0.92387640261198, -0.44544781549634]",38
"[-0.27800843848572, 1.99970614903665, -1.49253611308571, 0.97109094257656, 0.7652894692712, 1.01498828012591, 0.29535846143009, -0.50702840820779, -0.52172347120937, -0.13223075809198, -1.30506524624451, -0.6356128138957, 1.55406421907982, 0.02469754814901, -0.04629607004246, 0.89437613034176, 1.22095852993, -0.5952434499196]",44
"[-0.87829784086626, 2.0934182160033, -0.52237737218449, -0.10378439416128, 0.73901527780371, 0.10484104600425, 0.27922522483306, -0.61988771505523, -1.35015791634175, 1.048456018783, -2.51191907860431, 0.7160982857664, -0.34289557994692, -0.34948358158814, -0.08090949194292, 0.69182283739016, 0.41893001790155, -0.21837732852332]",58
"[-0.4901572374164, 2.14473260032996, -1.10921857344325, 0.63679935121984, 0.39323621980691, 0.43818676928278, 0.67352337734077, -0.58473461974377, -0.53452850518088, 1.28514966728997, -2.47664672361217, -0.4120673932329, -0.20823426577554, -0.51503189351434, -0.4052943909309, 0.25017665504124, 0.43655359246815, -0.12088236644632]",24
"[-0.27457110498694, 1.97885730732033, -1.58867876999882, 0.83486231541896, 0.62164233214802, 1.04067975326893, 0.48027178854343, -0.57728588799681, -0.92537189863327, 1.25633568872141, -2.58146384276676, 0.11852659102949, 0.92802495278492, -0.69909925577057, -0.90321665038223, 0.59085505921906, 1.02140249885085, -0.4153589078993]",34
"[-0.33834550730205, 2.12312196567082, -1.36318824190204, 0.90607288367769, 0.57294504179754, 0.90693953493104, 1.13627547030841, -0.93708975362965, 0.17137256496991, 0.55316946676607, -0.86465866836366, -0.57511211383429, -0.24818220549801, -0.90402350696892, -0.86631798365043, 0.2289866413942, 0.47788774253014, -0.07156818501298]",22
"[-1.02969023870542, 1.96160181731658, -1.07995468865476, 0.48276904278179, 0.37424471593361, 0.57366018811078, 0.05011688278636, -1.39104443868288, 0.87935996456868, 0.6367051607346, -1.60370568337906, 0.68442243586172, 0.18253489379063, -0.54597617912321, 0.37424896532006, 0.42603998055735, 0.0846552254184, -0.19561889634084]",34
"[-0.01080227723098, 0.19652515961342, -0.57639667576775, -0.06232932719097, -0.60968834125521, 1.00050418432354, 0.00039405766671, 0.09763371806333, -0.49941429139781, -0.12418775183634, 0.26361854056272, 0.43399399720335, 0.46758864389688, -1.08264606317824, -1.08866067529755, 0.57551348306943, 1.04037599707211, -0.24740895121527]",52
"[-0.37334437468756, 2.0624180207529, -0.44493215706222, 0.41530909190392, 1.37637241568645, 0.5469106847359, -0.34760849677153, -0.6669261135184, -0.2479038129612, -1.17718390212659, -0.58863318450375, 0.01843670405823, -0.37120807964898, -0.52265021569533, -0.18541496716276, 0.23119305702731, 0.11004322945451, -0.51644617108695]",16
"[-0.33831325529562, 2.12313257698137, -1.36319003839131, 0.90608060267513, 0.57296393472558, 0.90690413175129, 1.13625942167708, -0.93709776360096, 0.17135762470806, 0.55317364560812, -0.86467898432409, -0.57509648012865, -0.24817070961071, -0.90402412667695, -0.86631758403904, 0.22899010794003, 0.47789813800227, -0.07156399601962]",22
"[-1.50737690560742, 0.68984016877353, -0.46552959937155, 1.27075079071021, 0.00734953490471, 0.0686745034996, -0.68664868352575, -0.44000392392607, -0.42971025367838, -0.3769527887814, -1.01907910980903, -0.50419422158319, 0.52890898001345, -1.08891552270739, -0.98589011470644, 0.15915007451833, 1.1742791856137, -0.27710424397827]",8
"[-0.49015974896022, 2.14476228222401, -1.10921504924228, 0.63680089946931, 0.39324103627546, 0.43817500921017, 0.6735263891293, -0.58471695597445, -0.53452403200924, 1.28515965997102, -2.47665703868895, -0.41208891864213, -0.20823666283492, -0.51503127328594, -0.40529061945738, 0.25016730298864, 0.43654682326852, -0.12087211469044]",24
"[-0.12988489389848, 1.03469869433652, -1.99463267341365, 0.03091471069757, 0.50299608816143, 1.2008998573575, 0.82389431364349, -0.97387135272739, -0.19009808303271, 1.68727487650185, -0.88116201054257, 0.86373147022919, 0.29233355307966, -0.49577830854658, 0.08682044897573, -0.31962836339308, 0.79263562390665, -0.46387470593676]",82
"[-0.38226204342464, 1.76309195926172, -1.43522531175341, 0.54466432645219, 0.39665318512051, 0.95186972737778, 0.23763525096894, -0.14520685359101, -0.07943281578066, -1.21160766997276, -0.60033980441745, -0.48941897483002, 0.12367251926886, -0.16029896848409, 0.00434913496804, -0.11061395267698, 0.52275603074427, -0.03117615566376]",46
"[-0.283281969416, 1.99031282894355, -1.6655317942103, 0.92184632525153, 0.60434053726676, 0.96113437458322, 0.15303999896112, -2.12131211217472, -0.14525727034629, 1.33335900550934, -0.81125943908843, 0.56197249589982, -0.31470803276125, -0.70409175313093, -0.5619218000068, 0.10994883777447, 0.32555131144367, -0.07022941584612]",24
"[-0.31385136654307, 1.86845421621722, -1.32489207028209, 0.88227518349004, 0.79869733773636, 1.02543355268241, -0.51989035848946, -2.60643151098609, -0.55154821573469, 0.8577513497976, -1.38678194466035, 0.90809143198479, -0.0879872173955, -0.65071631037225, -0.6406099179521, -0.0553763442145, 0.15128285522682, -0.03192992717117]",42
"[-0.33222391356886, 2.00780462670983, -1.51067064696504, 0.98489712236447, 0.72296378336988, 1.01042315882205, -0.42181543885948, -1.89923385748094, 0.30616985972144, 0.46059096066916, -1.75090670952988, 0.88847890833575, 1.12141633357518, -0.84667592083416, -1.03594660879123, 0.36734189067883, 1.06163266015632, -0.26726368774424]",44
"[-0.27800689405664, 1.9997057148858, -1.49253633817309, 0.97109190182886, 0.76528603450953, 1.01498846725339, 0.2953584062638, -0.50703855340272, -0.52173868135663, -0.13222598799931, -1.30507886959903, -0.63559833538144, 1.554061504803, 0.02468537820801, -0.0463022809824, 0.89437693331644, 1.22096049240933, -0.5952432591284]",44
"[-0.32931844606045, 2.00685170916521, -1.52319892206744, 0.97876596497478, 0.71758523471629, 1.01913429869782, -0.42567345953991, -2.03507489841243, 0.10293380367929, 0.46448505507682, -1.73256150059373, 0.86994509972504, 1.36985966856756, -0.61172338746045, -0.948612877784, -0.21139965147862, 0.53577983168528, -0.03339855153036]",50
"[-0.12607637331268, 0.14789748856288, -1.09496122366032, 0.35029702326141, 0.11935511603403, 0.06976752802182, -0.02615497371274, -1.45386220518084, 0.66167754468343, 0.34902566146199, -2.25183387242038, 0.57634952720498, -0.28546287633861, -0.90907497278266, -0.3770380451129, -0.08473888580886, -0.06763003474401, 0.07837867464934]",24
"[-0.33171071209493, 2.02116905580651, -1.47033486799954, 0.98919636219, 0.71920346207969, 1.00126116170382, -0.29892332483531, -2.380142672064, -0.83220574868987, 0.69811078546881, -1.71614487152606, 0.88607291571169, -0.21698823620252, -0.46227806776816, -0.32369900809421, 0.92713643282288, 0.97743721285716, -0.15875484679906]",42
"[-0.26921244072404, 1.9644708101016, -1.43456953412454, 0.91280809038684, 0.70873829717917, 0.9044076970572, 0.20982300314979, -0.11897998166967, -1.22009140706544, 1.13902142667423, -2.60766986351084, 0.72599612021817, 0.96876543429106, -0.56043350243882, -0.77944969723415, 0.73095208026551, 1.13308604794545, -0.29169832142087]",34
"[-0.99181612050154, 2.01275588050586, -0.99746741359362, 0.43810457594349, 0.32770952433898, 0.47726638108898, 0.16769056880963, -1.28342163715428, 0.97789393203557, 0.74506904678247, -1.49967569772472, 0.6460862492567, -0.27817989364615, -0.89527411841543, -0.47783265604201, 0.42849953429841, 0.44027467381308, -0.09950229792133]",38
"[-0.31861998661416, 1.88736690739658, -1.71441905903247, 0.66534178079277, 0.54901324702831, 1.22503531772122, -0.78107443120455, -1.81423463220724, -0.75791161314187, -0.21201764709369, -1.61848456955799, 1.62666353815736, 0.99046773767438, -0.78803939183917, -1.04501247185908, 0.56829564247558, 0.97959054209684, -0.52120443409734]",26
"[-0.32889599302075, 2.03057278565638, -1.49457256102009, 0.9975053571683, 0.71951315042519, 1.00790870306565, 0.52767304180786, -0.95852937729384, -1.20524856868086, 1.02048406756326, -2.57646605129969, 0.09015963027112, 0.98263897245561, -0.77864023340591, -1.03165988284012, 0.57756409004626, 0.98660772961618, -0.51166308648944]",32
"[-0.40871032584049, 1.55801597874679, -1.59293167306803, 0.08262728712181, -0.42724811837228, -0.17242358484386, -0.00431179755788, 0.07590088222521, -0.37103344501195, -0.00982876155968, 0.13884731009411, -0.02409896509179, 0.00390425129929, -0.06824665344399, 0.09389047472036, -0.23802667623224, 0.30910065895901, -0.2092861872922]",0
"[-0.26921053182338, 1.96446035680761, -1.43456618156914, 0.91280488870053, 0.70873756413412, 0.90440775388714, 0.20982281244524, -0.11896961293819, -1.22008425883873, 1.13902487726125, -2.60766265400133, 0.72599003483422, 0.96876365239985, -0.56042677443857, -0.77944477975969, 0.73095620974665, 1.13307981722464, -0.29170269925236]",34
"[-0.31862080164763, 1.88736834170105, -1.71442482709086, 0.66533612682824, 0.54901069456784, 1.22503902594996, -0.78106870719373, -1.81423610187662, -0.75791840408741, -0.21201423240656, -1.61848941938533, 1.62666459139485, 0.99046995461432, -0.78804263826808, -1.04501721193461, 0.56829680195286, 0.97959260929785, -0.52120462215981]",26
"[0.01968412773323, 0.15121610759685, -1.01604059655666, -0.23166523585712, -0.23686675215764, 0.60788011568195, -0.49263363649295, -1.00528629293805, -0.2793032602759, -0.77461646053178, -2.10904582765451, 1.56570541878798, 0.00420537797816, -1.12347579014981, -0.95227662554758, 0.55583583296528, 0.83865451326753, -0.18185696482176]",44
"[-0.25141723049016, 1.9826506931697, -1.61309574533356, 0.88032440296951, 0.6834593189279, 1.10747593334281, 0.17216069786547, -1.09727318390587, 0.62348500288564, 0.96548264613482, -1.39020918010375, 0.88185217792241, -0.11067241946084, -0.22304354017377, -0.15873866002102, 0.92854933919607, 0.98145041513003, -0.63497028260772]",36
"[-0.21065383908052, 1.95590332247898, -1.83359756733416, 0.810315874222, 0.43778187316979, 0.87390770909362, 0.29049308076773, -0.46601075022448, -0.1151664359016, -0.12539555079815, 0.26893153333147, -0.00989238794204, 0.71864191966138, -1.01972091191882, -0.77080121958493, 0.21116366979993, 1.28834189830354, -0.44004909822932]",46
"[-0.2397327113792, 1.87165596233387, -1.74234602241095, 0.787959802161, 0.65477931842684, 1.13846949350028, 0.11650531114336, -0.01154287742827, -1.23879391975788, 0.93755937811392, -2.56689051593036, 0.91641549729138, 0.87248548818846, -0.69582408277422, -0.90322083544498, 0.49331552065685, 0.92387100346179, -0.44544726587968]",38
"[-0.31780309320713, 1.78752880019585, -1.98971011945795, 0.72332508422123, 0.42802691964404, 0.95551267347722, 0.39200364397654, -0.55830780505, -0.2225087890491, 1.42870561479348, -1.49754550647261, 1.31168900829184, 1.17666989605656, 0.40766352618882, -0.10611909709312, 0.47787509647, 0.3350823855844, -0.08821756208937]",38
"[-0.41110892032924, 1.71348955117205, -1.35145726441539, 0.45712351535386, 0.55908471741238, 1.1893824437796, 0.16609873258185, 0.00714985913308, -1.2733239530903, 1.01439081276894, -2.70866968362817, 0.83088929717615, 0.0002637336392, -0.2974223154056, -0.29162477273454, 0.79313245205456, 0.98306858965748, -0.56708342618716]",60
"[-0.40871463889589, 1.55802311761583, -1.59292296129323, 0.08263196125636, -0.42724687942719, -0.17241967397131, -0.0043099272491, 0.0758815696138, -0.37103070215935, -0.00982555726561, 0.13886440636905, -0.02410723987623, 0.00391220076905, -0.06824998331196, 0.09387669509861, -0.23801913194822, 0.30909957476176, -0.20929332756596]",24
"[-0.87829968716756, 2.09341323875633, -0.52237027589954, -0.10379315595302, 0.73901084407969, 0.1048312145761, 0.27922138700823, -0.61987678954336, -1.35015470745481, 1.04845223527191, -2.51191610442047, 0.71609848445715, -0.34288050725038, -0.34949179666916, -0.0809220611299, 0.69181562860749, 0.41893272248741, -0.21838346995944]",58
"[-0.28461860451948, 1.81643878832987, -1.26739279250851, 0.8839317090568, 0.87853839879164, 1.02631129408049, 0.49499827467194, -1.23847571165032, 0.36438062969433, -0.35051382994941, -1.05425145730695, -0.760462748198, -0.25440858235032, -1.08886351973259, -0.45993826204876, 0.29005802486796, 0.41977579717739, -0.0254525337286]",44
"[-0.37962002124124, 1.99628936693546, -1.33778997210951, 1.08307529920455, 0.85574621095845, 0.91823283946831, 0.67035875427658, -0.37258277843834, -0.22871861997511, 1.59766204391953, -1.52618743842879, 1.20025630570427, 0.39455766917309, -0.61291374296944, -1.17304001725429, 0.79548711859392, 0.92820937338719, 0.05452054216112]",42
"[-0.42388435696714, 2.20220760361863, -1.10391201826097, 0.81359526324864, 0.46584681476368, 0.55647102956969, 0.66081228220707, -0.71503353926803, -0.61505244285095, 1.18495779873893, -2.41424264698311, -0.32543009232426, -0.35110662939187, -0.55206152666891, -0.33535356447005, 0.02316837016462, 0.1684332160602, -0.04775722877791]",20
"[-0.1298855393132, 1.03470106083682, -1.99463168043393, 0.03091432696169, 0.5029960575206, 1.20089957377558, 0.82389459320972, -0.97386742358446, -0.1900955938311, 1.68727565466833, -0.88116145661198, 0.86373180580245, 0.29233373185433, -0.4957789603197, 0.0868202562874, -0.31962680719227, 0.79263643065485, -0.4638742951394]",82
"[-1.50736997815653, 0.68985462073494, -0.46553801805933, 1.27075606605474, 0.00735106169621, 0.06867762254792, -0.68665897703052, -0.44000560858905, -0.42970660307142, -0.37695011352928, -1.01906108704165, -0.50419768075895, 0.52891782929748, -1.08892068016531, -0.9858873839248, 0.15915501969218, 1.17427853875557, -0.2771142855032]",7
"[-0.18705973491663, 1.82695106742912, -1.99460086248179, 0.66436416821111, 0.30879557802123, 0.74071461905214, -0.08670380262483, -1.74759207701695, 0.6980307512688, 0.35897633188771, -1.82663066411665, 0.48506926674029, -0.03880695014523, -0.73312209901943, -0.88467621633692, 0.40164498154022, 0.63489554429267, -0.0713482798289]",36
"[-0.32768904688351, 1.87542964849312, -1.28606250628465, 0.87604761168812, 0.81729951316282, 1.03414630326595, 0.38823896976764, -0.9479953105026, -1.21342450182214, 1.08875393675336, -2.32885205940417, 0.59888388776089, -0.54917070124417, -0.80791641251818, -0.48873940892474, -0.39989203352322, -0.2294761787505, -0.00820742036713]",26
"[-0.35094659584629, 2.02511585311598, -1.49606125495123, 1.00842505855815, 0.70741813338729, 0.97586344232742, 0.21418203344399, -0.32607331865777, -0.40929093151454, -0.18491646606107, -0.68930329693791, 0.41022244415744, -0.95658706497869, -1.19601240926575, -0.02236013316382, 0.91455247844428, 0.33815812660506, -0.1797847132067]",34
