A,B
"[0.00017377312478933423, 0.0024016635846956956, 0.008257278971856396, -0.020411935731147603, -0.14037342430579308, 0.5965843423685264, 0.016146635000277923, -0.01217386333378185, 0.0022925296611523587, 0.19629469286712967, -0.07399276505028546, 0.5965843471090545, 0.01090843467227151, -0.027997932342323468, 0.017957454952335212, -0.1613647419279218, 0.20701001995451898, 0.5965843464403098]",48
"[0.0001737753616363178, 0.0024016576292033064, 0.0082572751825863, -0.020411924133654367, -0.14037341955356442, 0.5965843386570933, 0.01614663196103899, -0.01217386171040483, 0.0022925336214932456, 0.1962946824224028, -0.07399275141770302, 0.5965843437590772, 0.010908443074391282, -0.02799792304242464, 0.017957450200688795, -0.16136474052405456, 0.20701001204345965, 0.5965843501480328]",48
"[0.00017377238843784145, 0.0024016623777374903, 0.008257272660535999, -0.0204119231681937, -0.14037343338515554, 0.5965843436459884, 0.016146620528639456, -0.012173876743505684, 0.002292528153679636, 0.19629469740484767, -0.0739927509140663, 0.5965843384287209, 0.010908439671265166, -0.027997924266003556, 0.017957453789055715, -0.16136475044501547, 0.20701001499511085, 0.5965843333174009]",48
"[0.00017377196838522157, 0.0024016540456780542, 0.008257265769651072, -0.020411922443477185, -0.14037342846389256, 0.596584341848658, 0.01614663793534843, -0.0121738703560247, 0.0022925401817684966, 0.19629469620750942, -0.07399274653738004, 0.5965843454989825, 0.010908430385649617, -0.02799793156451855, 0.017957464144539914, -0.16136473852118569, 0.20701001434089678, 0.5965843407980115]",80
"[0.0001737642153911675, 0.0024016570585259074, 0.00825728394850152, -0.020411929978948723, -0.1403734338011632, 0.5965843281933371, 0.016146637165054115, -0.012173870695486318, 0.002292536415832916, 0.19629468748875853, -0.0739927441392402, 0.5965843410790638, 0.010908432294926714, -0.027997932564681232, 0.017957450022463545, -0.1613647413817019, 0.20701001887550888, 0.596584347309795]",124
"[0.00017376698562972798, 0.002401654209546528, 0.008257289231727295, -0.0204119195862425, -0.14037342461170024, 0.5965843375405898, 0.016146643389024735, -0.012173865429617457, 0.002292541884523939, 0.19629470779880726, -0.07399275064781224, 0.5965843369686676, 0.010908427898256792, -0.02799792989459585, 0.01795744847553859, -0.16136473918603164, 0.20701002166411556, 0.5965843409575863]",64
"[0.00017377490621081336, 0.002401659485826101, 0.00825728614217059, -0.02041193271800992, -0.14037342514113374, 0.5965843492190975, 0.01614663505809114, -0.012173871777783079, 0.0022925446880156875, 0.1962946963437847, -0.07399275316370466, 0.5965843521006097, 0.010908442394939148, -0.027997925067358004, 0.01795745657384752, -0.1613647503924337, 0.20701001886429543, 0.5965843509033651]",112
"[0.00017377306840088509, 0.002401658241472223, 0.008257287083274275, -0.020411919849054487, -0.14037342850278883, 0.596584340871921, 0.0161466490607466, -0.012173874173331737, 0.0022925394430932627, 0.1962947020253383, -0.07399275137621387, 0.596584350200133, 0.010908437314488985, -0.02799793330232525, 0.017957456635724487, -0.16136474322930724, 0.20701000706331515, 0.5965843493775186]",112
"[0.00017376268672636427, 0.002401661892424897, 0.008257282965886134, -0.020411915533866183, -0.14037343138011185, 0.5965843366793518, 0.016146626284804667, -0.01217387563226957, 0.0022925471163877257, 0.19629468951965762, -0.07399275215481521, 0.5965843325073729, 0.01090843504906038, -0.027997929158342663, 0.017957445076938822, -0.16136474918775406, 0.20701000629394078, 0.5965843395204379]",46
"[0.0001737774574407371, 0.0024016523473864002, 0.00825729002777355, -0.020411920613027813, -0.1403734314211448, 0.5965843442322435, 0.016146634480283743, -0.012173872770243236, 0.002292535493571219, 0.19629469226032553, -0.07399275535059675, 0.5965843376261647, 0.01090843011774344, -0.027997929858100245, 0.01795745867477879, -0.16136475504612302, 0.2070100106266617, 0.5965843343806182]",112
"[0.00017376959313742467, 0.002401653856839851, 0.00825728140920746, -0.020411923099438213, -0.14037342996539157, 0.596584355469757, 0.01614663877785406, -0.012173868230087715, 0.0022925331027869615, 0.19629470824689602, -0.07399275784460792, 0.5965843308129309, 0.01090843211181472, -0.027997926131651196, 0.01795744707700737, -0.16136474677148907, 0.2070100165999837, 0.5965843425341829]",48
"[0.0001737664562108569, 0.0024016684309987797, 0.008257277767660418, -0.02041193597619575, -0.14037342152587534, 0.5965843505801377, 0.01614663571527229, -0.012173871506936256, 0.002292537591760253, 0.19629469421020934, -0.07399274585422225, 0.5965843357795334, 0.010908443501799453, -0.02799791981560925, 0.017957451232947865, -0.1613647504956006, 0.20701001484504478, 0.5965843424541173]",80
"[0.00017377349649693032, 0.0024016615029098824, 0.00825728517739477, -0.02041192737789004, -0.14037343122213983, 0.5965843407725642, 0.016146647150430304, -0.012173860782652125, 0.002292543704667626, 0.19629470590180884, -0.07399274984636448, 0.5965843445968593, 0.010908439870898928, -0.027997930724339915, 0.0179574570197125, -0.1613647488354471, 0.20701001153701548, 0.596584338838428]",114
"[0.0001737647600830654, 0.0024016466152742446, 0.008257279601601178, -0.02041191729702649, -0.1403734214345676, 0.5965843350306066, 0.016146640821801915, -0.012173868333010042, 0.002292534959801463, 0.19629469215688225, -0.07399274650732235, 0.5965843485558654, 0.01090844016072003, -0.02799792992451689, 0.017957446071758174, -0.1613647410095705, 0.20701001393165125, 0.596584338811311]",48
"[0.00017376823367079138, 0.0024016512693617502, 0.00825726586363206, -0.020411928763840202, -0.14037342828616753, 0.5965843333586301, 0.01614664312839708, -0.012173877650689674, 0.002292537171299159, 0.1962947000701096, -0.07399275263590226, 0.5965843420704843, 0.010908430024060849, -0.027997928197352234, 0.01795745054356466, -0.16136474206755422, 0.20701002013030909, 0.5965843361460667]",80
"[0.0001737822335311874, 0.002401658652200078, 0.00825728954419527, -0.020411919705649657, -0.14037342970660116, 0.5965843468033215, 0.016146641415180053, -0.012173870935185828, 0.002292535712143798, 0.19629468898576347, -0.07399274607689454, 0.5965843414751492, 0.010908431768170222, -0.02799791370819578, 0.017957451849291952, -0.16136474645672783, 0.20701001123101984, 0.5965843382322188]",64
"[0.00017377693454856153, 0.002401660254215771, 0.008257279268077967, -0.020411929145480377, -0.14037343841222233, 0.5965843367961766, 0.01614664770207714, -0.012173872911761521, 0.0022925421147654865, 0.19629469077018066, -0.07399275316923498, 0.5965843406708349, 0.010908432702336247, -0.027997928578089935, 0.017957443605560845, -0.16136473598384746, 0.20701000779827688, 0.5965843506303646]",48
"[0.00017376037285363684, 0.0024016605812769076, 0.00825727167522954, -0.020411921643583932, -0.14037342416344892, 0.5965843328610734, 0.016146634407958726, -0.012173864390458922, 0.002292538273110217, 0.19629469485348958, -0.0739927478979904, 0.5965843366621032, 0.010908431594403028, -0.02799791430048081, 0.017957448825969325, -0.16136474839983186, 0.20701001650266307, 0.5965843364103741]",32
"[0.00017377191518651801, 0.002401663268375372, 0.008257288329553754, -0.020411935563462446, -0.1403734310744425, 0.5965843365109984, 0.016146636167156142, -0.012173871680530095, 0.0022925471412674077, 0.19629468069567702, -0.07399275138195746, 0.5965843398847936, 0.010908435532447847, -0.027997929565080053, 0.017957449553349467, -0.16136474744752652, 0.20701001710011552, 0.5965843437518038]",112
"[0.00017377491773019695, 0.002401668983656741, 0.00825727847285327, -0.020411922889735253, -0.14037342908569267, 0.5965843428182517, 0.016146638760841478, -0.012173865165530038, 0.0022925542141621416, 0.1962947068650121, -0.07399275594097815, 0.5965843449527709, 0.010908435871562497, -0.027997926922306442, 0.01795745326891995, -0.16136475070833717, 0.20701002011672073, 0.5965843452813931]",80
"[0.00017377187759934451, 0.00240167703207192, 0.008257279643962376, -0.020411923505764228, -0.14037342696348884, 0.5965843436616588, 0.016146632281254715, -0.012173879703164834, 0.0022925314023655, 0.1962946945725239, -0.07399274253359688, 0.5965843456378774, 0.010908429139528091, -0.027997922923600434, 0.01795744087420373, -0.1613647503505565, 0.2070100140653913, 0.5965843432700897]",64
"[0.00017377874095590056, 0.002401667736098744, 0.00825728121199079, -0.020411923453567443, -0.14037342700001543, 0.5965843389504512, 0.01614662762862814, -0.012173867222621407, 0.0022925393469609484, 0.19629470028176668, -0.07399274554816186, 0.5965843512146733, 0.010908442363671146, -0.027997918224237556, 0.017957444979120028, -0.16136475408322182, 0.20701001098785815, 0.5965843359388203]",42
"[0.00017377740058165757, 0.0024016605423767476, 0.008257272528333826, -0.020411923694853087, -0.14037342156753016, 0.5965843483865652, 0.0161466375687864, -0.012173862341937753, 0.0022925328857219154, 0.1962946908679558, -0.07399275457038355, 0.5965843390090007, 0.010908437386915354, -0.02799792859718481, 0.017957454320545917, -0.16136475459055227, 0.20701001623882298, 0.5965843540577448]",80
"[0.00017376385987610482, 0.00240165788537238, 0.008257271401310303, -0.020411928155028874, -0.1403734326352886, 0.5965843441306943, 0.016146629111777236, -0.01217387962919095, 0.0022925341883823992, 0.19629469092793678, -0.07399275853993724, 0.5965843418346143, 0.010908425407566294, -0.027997933860881553, 0.017957448080555525, -0.16136474318797278, 0.20701000544751952, 0.5965843483979484]",48
"[0.00017377067590727336, 0.0024016520059259106, 0.008257272546572499, -0.020411926008222416, -0.14037343309960967, 0.5965843438228812, 0.01614663358468186, -0.012173864238389027, 0.0022925543249441662, 0.1962946990106189, -0.07399275482002586, 0.5965843349094683, 0.010908436616723244, -0.027997925915095492, 0.017957451093043357, -0.1613647506978138, 0.20701001284827952, 0.5965843450190756]",48
"[0.00017376831162819084, 0.002401671011978819, 0.00825727384523501, -0.020411930161604284, -0.1403734245308794, 0.5965843400214713, 0.01614663676706092, -0.01217387810049032, 0.0022925401450496733, 0.1962946965876184, -0.0739927565000144, 0.5965843538423222, 0.010908441044544786, -0.02799792364146949, 0.017957446792413834, -0.16136473173684598, 0.20701001132024993, 0.59658434181138]",48
"[0.00017377558690897783, 0.0024016561020517206, 0.008257287501053324, -0.020411926823026668, -0.14037342773200992, 0.5965843438327535, 0.016146638963002564, -0.0121738697493816, 0.0022925363564667615, 0.19629468245474826, -0.07399275138419803, 0.5965843432913961, 0.010908421770469346, -0.027997936622471038, 0.017957452901600796, -0.16136474521045827, 0.20701001930327484, 0.596584342733532]",112
"[0.0001737662711168171, 0.002401671627890484, 0.00825727755764804, -0.02041191505809619, -0.14037343343383904, 0.5965843427564946, 0.016146641218113034, -0.012173874753315448, 0.0022925387033252763, 0.19629469408224692, -0.07399276289062968, 0.5965843425282923, 0.010908434360268594, -0.027997922646483937, 0.017957449234348284, -0.1613647426610417, 0.20701002488629863, 0.5965843331507967]",48
"[0.00017376639059328377, 0.0024016697730089914, 0.008257280904061741, -0.02041193496616204, -0.14037342888171073, 0.5965843412171585, 0.016146641355410354, -0.012173882032361484, 0.002292536656160504, 0.19629469842597091, -0.07399275362756066, 0.5965843444694532, 0.010908435662811558, -0.02799793145287863, 0.017957455808379336, -0.16136474736916992, 0.20701002217827183, 0.5965843334601489]",124
"[0.00017377754767030073, 0.0024016705314599, 0.008257277997332613, -0.020411933529439194, -0.1403734195770237, 0.5965843373420879, 0.01614663206586232, -0.012173876117022238, 0.00229254166805122, 0.19629469805102875, -0.07399274367357943, 0.5965843344063149, 0.010908435586339353, -0.027997923176562703, 0.017957456220423072, -0.16136473948091948, 0.2070100163974023, 0.596584334901977]",80
"[0.00017376313954307844, 0.0024016584474257064, 0.008257282780834345, -0.02041192587284281, -0.14037341404890413, 0.5965843297696651, 0.01614663692327537, -0.012173867664246052, 0.0022925309760379368, 0.19629469427210117, -0.07399274929694505, 0.5965843468606797, 0.010908434568563052, -0.02799793283107255, 0.0179574518475762, -0.1613647405716496, 0.2070100178990335, 0.596584344892232]",114
"[0.0001737745915441808, 0.002401657119680499, 0.008257289845415725, -0.020411923223761796, -0.14037342859182148, 0.5965843507608214, 0.016146628342670378, -0.012173869335077385, 0.0022925409059166998, 0.19629468864035052, -0.07399275170433822, 0.5965843481062834, 0.010908429804014992, -0.0279979274630513, 0.017957441505839042, -0.1613647402399386, 0.20701002777644853, 0.5965843410803892]",40
"[0.0001737633642278868, 0.0024016590535285293, 0.008257275834308506, -0.020411934737218175, -0.1403734244406869, 0.5965843335596096, 0.016146641033935476, -0.01217387678366122, 0.002292532504843973, 0.19629469759225945, -0.07399276057611107, 0.5965843446816693, 0.010908438799547856, -0.027997927984507474, 0.01795745703474382, -0.16136475122202174, 0.20701001376752193, 0.5965843413632167]",80
"[0.00017377536455894326, 0.0024016715763227866, 0.008257281576403382, -0.02041192503564183, -0.14037342549463977, 0.5965843350625851, 0.016146642311210792, -0.01217386694958962, 0.0022925396240820583, 0.19629469630909704, -0.07399273775439937, 0.5965843415980097, 0.010908438863119922, -0.027997922989651106, 0.017957451342424078, -0.16136473488747918, 0.2070100195764332, 0.596584341945586]",112
"[0.00017376433122122192, 0.002401653106352195, 0.008257278338397492, -0.02041192158573507, -0.14037342113919576, 0.596584333042401, 0.01614664385052328, -0.012173878444786065, 0.002292536127345304, 0.19629469771404442, -0.07399275215217639, 0.5965843451530505, 0.010908431252481974, -0.027997914330908508, 0.01795745084062772, -0.16136474162763262, 0.2070100195640128, 0.5965843389978491]",48
"[0.0001737755031139483, 0.0024016508270548564, 0.008257286515225767, -0.020411928207195416, -0.14037343227977606, 0.59658433818445, 0.01614663059513514, -0.012173876736016272, 0.002292530737212192, 0.19629469489701917, -0.07399275634918089, 0.5965843315258638, 0.010908444887473293, -0.027997926001875763, 0.017957446179348434, -0.16136474452719657, 0.207010019124748, 0.5965843460138563]",40
"[0.000173766239714391, 0.0024016669055735777, 0.008257275304404493, -0.020411933763217104, -0.14037342727792942, 0.5965843423670165, 0.016146630901270748, -0.012173878389212642, 0.0022925492378925425, 0.19629470113207467, -0.07399275852834077, 0.596584334329664, 0.010908439686056936, -0.02799792902337179, 0.017957444719367673, -0.1613647364770519, 0.2070100190410981, 0.5965843455067136]",32
"[0.00017377654061918516, 0.002401674075047487, 0.008257278417714068, -0.02041193588842071, -0.14037342294681612, 0.5965843396488796, 0.01614662826804299, -0.012173867961560827, 0.0022925368269291644, 0.1962947029054677, -0.0739927508081837, 0.5965843343012943, 0.010908438300128403, -0.027997931745624125, 0.017957444722381945, -0.1613647409225114, 0.2070100172926044, 0.5965843480797255]",48
"[0.00017376971730959944, 0.0024016663880799343, 0.008257279568624131, -0.020411916636448285, -0.14037343033763022, 0.5965843507723344, 0.016146636420118345, -0.01217387868679477, 0.0022925408517206376, 0.1962946920840054, -0.07399274997363706, 0.5965843454740616, 0.01090843534896699, -0.027997920166958915, 0.017957437590454033, -0.1613647447011931, 0.2070100243918453, 0.5965843322506512]",71
