A,B
"[-0.09422193662483, -1.46243741300777, -0.84782636029772, -0.84530107791047, -2.0394014693931, -0.77710219487973, -0.73424870432398, 0.44574911246606, 1.1407052898533, 1.04814696806034, 1.10918365422483, 0.00239196264775, -0.11084571308178, -0.13245345262305, 0.0494642822145, -0.34896109335955, -0.50244836029859, 0.22828826880479]",26
"[0.59751295543368, -0.71339321644082, 0.05279930704896, -1.90020989491273, -0.54673786684777, -1.23242986366344, -0.5194965242659, 0.05223331390677, 0.35501396619734, 1.43282574042387, 1.21487815958996, 0.17526225161953, 0.07139246506576, 0.09305429927011, -0.11133326006337, -0.31997918675324, -0.49373291581225, 0.2218186062686]",50
"[-1.0194013218575, -2.55716901149083, -0.91634982549841, -1.65645605797267, -0.97163184362128, -0.19155301088521, -0.7777718897553, 0.32773633804714, 0.66761858561725, 1.31681882746994, 1.25190692497144, 0.27825214077413, -0.17592076338578, -0.15187226523025, -0.26173315243552, -0.33278188647086, -0.5236827797467, 0.22677466281173]",34
"[-0.95894648844011, -2.3260665229269, -1.24899112298012, -1.43080789930605, -1.28711887349789, -0.22285299306654, -1.02593252200056, 0.14511733339128, 0.81484675770863, 1.18625398831264, 1.2116093721766, 0.07057889795318, 0.22861905019756, -0.08630737861824, -0.13188215033174, -0.33138696523363, -0.33235721111698, 0.05382080758657]",26
"[0.45126159050575, -0.3437973599123, -0.00622099154114, -1.82367149423338, -0.31546275964532, -1.27205232110897, -0.18045300815913, 0.16410195461201, 0.24567093807818, 1.41573166356929, 1.17124086975945, 0.12987208910893, 0.04426184597031, 0.04199454169244, -0.08657167341118, -0.32374773692155, -0.5183868062787, 0.22607052628822]",44
"[-1.50135463550241, -2.58765360055809, -0.92305865809334, -1.03932072438822, -0.86254338376474, -0.17714302210984, -0.84894369128338, 0.3031444633656, 0.86428181260312, 1.18453342470308, 1.28415747302734, 0.01262886294867, -0.13388399707161, -0.05460835909094, -0.03520663864634, -0.31014076858954, -0.4744935450074, 0.23941136488993]",36
"[-1.10561048493282, -2.37214237608279, -1.27009959345911, -1.2183499402115, -1.29456972571246, -0.31788578975038, -0.70300996785835, 0.21475651856539, 0.80009433744916, 1.3183243478445, 1.30443709676329, 0.05191177442323, -0.085882566353, -0.18140442968218, -0.25334332916096, -0.31228869319429, -0.51399211253514, 0.21820947269563]",36
"[-0.40140112991273, -2.29548650560845, -1.11620336859595, -1.79216328447438, -1.22337016078296, -0.24333374941374, -0.13458263167884, 0.83370489387165, 0.58574128642525, 1.16659532241, 1.09398224935352, 0.42337359658934, 0.09678305493874, 0.1753603153621, -0.0622552310454, -0.20964863020171, -0.24963096176735, 0.10330103731433]",48
"[0.43648240773559, -0.36936174273826, -0.36081336775601, -1.73412418866769, -1.3027698404875, -0.49152419776798, -0.12754923139887, 0.49823459071688, 0.44475796670394, 1.30240389324261, 1.08724531677251, 0.21064923792751, 0.13175868419542, 0.01117496700931, -0.1923058834795, -0.38454097356541, -0.433179241651, 0.12420537440506]",39
"[-1.06041667858471, -0.77767109522324, 0.70377609879494, -1.73589604842164, -1.1344415746832, -0.56884807737584, 0.32661135864296, 0.19660771713458, -0.17551249109035, 0.70688200081084, 0.81312300464747, -0.07605103176988, -0.12743039056228, -0.20709466547945, -0.13247596572648, -0.32943719243096, -0.49593733446982, 0.21754586616016]",40
"[-1.23503594105888, -2.39436449415397, -0.83399834462997, -1.68812186188644, -1.1117984069656, -0.33060400872658, -0.93252720021174, 0.33164660360746, 0.9220854226477, 1.13795017340512, 1.22187229880025, 0.12227093981588, -0.1160956767632, -0.20023536151932, -0.26487326745782, -0.30262688011774, -0.5310376757861, 0.23390325770368]",36
"[0.53678394058867, -0.3294986491732, -0.0213294735434, -1.69565164890901, -0.26410789552801, -1.24115718616612, -0.91660243403897, 0.22823574592022, 0.87586127458321, 1.20125979853276, 1.22210345379581, 0.07736756485034, -0.11952473984417, -0.05227638824612, 0.07914048657085, -0.31306915705605, -0.47143605886701, 0.23140088413863]",44
"[0.53678470064921, -0.32949862129938, -0.02132757234525, -1.69565168662213, -0.26410785534217, -1.24115521132184, -0.91660304854879, 0.22824156997037, 0.87586545538474, 1.20125164090515, 1.22210749157827, 0.07736127051589, -0.11952371426846, -0.05227423522346, 0.07915162501269, -0.31307164307801, -0.4714404679601, 0.23139998041265]",44
"[-0.21916923410978, -2.45155297662218, -1.02501790947295, -1.69417245630569, -1.21305150016254, -0.34690987958633, -1.08996108814709, -0.13100166606591, 0.69026907521633, 1.19495604704823, 1.09096309225473, 0.06079251352348, 0.07334268910666, 0.17335253063295, 0.02650114460866, -0.07192304901109, -0.10505416882288, 0.01443212429583]",40
"[0.42858313328193, -0.4861452801242, -0.10214704106585, -1.67046879549921, -0.28531667875351, -1.227764508225, -0.85946541765449, 0.07426147817102, 0.71157709005762, 1.32298620094652, 1.26998134907835, 0.08524300746301, 0.44869305227418, -0.2661383121738, -0.5766423486798, -0.49036523563479, -0.13495299906027, -0.10694110151564]",44
"[-0.2836064564753, 0.03346486300938, -0.16121934979515, -0.39232099326765, -1.35681855594038, -0.30058952151921, 0.15920223764405, 0.51168738248629, 0.37737603246095, 0.04614282701418, 0.05732763632933, 0.00089141304372, -0.00636110014443, 0.08926406053591, 0.17761804474202, -0.16556278201881, -0.41258918854783, 0.18303181713398]",20
"[-0.99714310545231, -1.56370929396354, -0.66663699442353, 0.77180417635311, 0.3378589095553, -0.48270300507291, 0.37773690630717, 0.70385192088225, 0.32642010379504, 0.3236152991987, 0.29373006997468, 0.058949835536, 0.08893632818776, 0.07257219278127, -0.17879493303786, -0.32484515674663, -0.46162387477851, 0.19985675810814]",0
"[-1.00475897771615, -2.53538359376466, -1.11460265356866, -1.50830722309923, -1.006177116614, -0.15127243388839, -0.97392699891599, 0.06122767839649, 0.73876219583872, 1.2574285142501, 1.19782244853075, 0.11894510911791, 0.08078305959347, 0.09284005536786, -0.12743333350879, -0.32418416793791, -0.49241304698973, 0.21956130453687]",40
"[0.43651472332258, -0.36930249467726, -0.36079552954463, -1.73412189528878, -1.30277944309991, -0.49151048761016, -0.12755204053463, 0.49823542708716, 0.44477040932381, 1.30239527716048, 1.08723735253473, 0.21063200280886, 0.13177038354895, 0.01117933016704, -0.19231121491013, -0.38454376506005, -0.43317168536523, 0.12420968733573]",40
"[-1.9801184101308, -1.19744081854164, 0.04458698450958, -1.57668754638191, -0.81557093958266, -0.1550952529237, 0.34896283966751, 0.20488983437104, -0.19817525556713, 0.61174659129981, 0.73203925363093, -0.07333632196146, -0.13420602014441, -0.20420176519953, -0.10276925816928, -0.32708418268341, -0.49091337387165, 0.2162984764602]",38
"[-0.54403480783485, -0.96125589471312, -1.58405003704602, -1.62372667747134, -1.46560467505943, -1.14211939507801, 0.33621436663087, 0.21519451335315, -0.17274940217759, 0.55068629915847, 0.66826637475907, -0.07105113513168, -0.13641518558958, -0.16095269537999, 0.06853562733688, -0.32040213294395, -0.48625533883234, 0.2105140403699]",20
"[-0.41761252311449, 0.03911375611672, -0.00941845733799, -0.81179194112753, -0.44112345272362, -0.27152790998515, -0.39388890493612, -0.2199479182976, -0.24253334473332, -0.19823828348391, -0.32869628356635, -0.02764355262512, -0.06262049057597, 0.13794099088794, 0.26834312861729, -0.27723538890723, -0.44518186557979, 0.23698991075729]",22
"[0.2478303578878, -1.86258510586985, -1.66312580948086, -0.01394711689407, -0.85746264271825, -0.03871153418441, 0.19558948773657, 0.16181606284082, -0.03472257316967, 1.07173799856979, 1.05202403955483, -0.07030299602237, 0.0173496612566, -0.01416957555563, -0.08210748546796, -0.32805411768638, -0.53641602111132, 0.22786483690754]",56
"[-0.00629273342943, -1.05259662686737, 1.11598369655044, -1.08020788428042, 0.10133701358163, -1.07796408912641, -0.67476148025767, 0.1806039258292, 0.75097299318234, 1.34283493702349, 1.31873141250789, 0.05042808813863, -0.02587013551764, -0.06710036594073, -0.19154047143193, -0.31448200179104, -0.51817582522822, 0.22799872957528]",32
"[-1.24235891683168, -1.50137646243904, -0.12357641803263, -2.03007919431319, -1.36760710299197, -0.81350937548022, -0.79227298344583, 0.33251810172983, 0.86653178104515, 1.18052731175856, 1.31287388359317, -0.03013093496155, -0.11707128847515, -0.10799745523258, 0.03760080469375, -0.34064082114349, -0.49998964876092, 0.23008912621136]",58
"[-1.09708190012139, -2.46164378023594, -1.16535412805597, -1.4160722688417, -1.08878475855129, -0.16642668881772, -1.20724109142654, -0.28694345613023, 0.52010928894563, 1.15434057225879, 1.02639877901325, 0.09222933345486, 0.04288800850592, -0.0448544121613, -0.17553808672118, -0.21743773874365, -0.26926504194921, 0.05158695069763]",56
"[-0.08932210139492, -0.84626868018233, 1.03465057997689, -0.92577444523979, 0.00642952028763, -1.12270899223855, -1.24182239433612, -0.53604187399502, 0.40456608636424, 1.06479247427334, 0.85214005056362, -0.01881191248363, -0.02913782117061, -0.00041771825145, 0.04394329450436, -0.01941781488843, -0.07438090324125, 0.02213599197763]",40
"[-0.62008770513032, -0.90483923570505, -1.61110836446131, -1.62831934259896, -1.42554418197767, -0.92464487053905, -0.83423962356656, 0.31788039772402, 0.86302796604222, 1.18112792278099, 1.29524304303619, 0.00089019648508, -0.12702570561568, -0.09826773943295, -0.13597416315969, -0.31733590076091, -0.48616668119881, 0.23694339862644]",12
"[-0.62008783303921, -0.9048480147767, -1.61110693488309, -1.6283205916105, -1.42554182195525, -0.92465404218713, -0.83424422547858, 0.31787514368177, 0.86303279353702, 1.18112967428341, 1.2952465441694, 0.00088944311312, -0.12702762326172, -0.09826775900362, -0.13597449020609, -0.31733919223213, -0.48616671411057, 0.236943682534]",12
"[-0.05225905383823, -0.13604477282363, 0.55915099315673, -0.25321183493092, 0.22821703452991, -0.32813246613054, -0.87878769573823, 0.24467050179742, 0.89763926952869, 1.21367786296534, 1.23645908531182, 0.05934746499516, -0.2232104102636, -0.15332166959684, -0.0866604253469, -0.30154350605194, -0.51523332043054, 0.20665600669246]",40
"[-0.2191637810883, -2.45157456956596, -1.02503358586194, -1.69418201021509, -1.21306306968828, -0.34691589623436, -1.08997425858709, -0.13100667639786, 0.69026688055884, 1.19496686192624, 1.09097039775122, 0.06079361418922, 0.07334804918066, 0.17335911840081, 0.02650207396232, -0.07191845497602, -0.10504910004576, 0.01442715048796]",40
"[-1.18279742842891, -2.42631448106351, -0.80410794304972, -1.72247271119553, -1.09195012903696, -0.3395030213833, -0.76443933583638, 0.25847976318029, 0.88071703078479, 1.27712618625378, 1.26082908005332, 0.07976778002889, -0.12318908722407, -0.1985272395554, -0.25862437138886, -0.30413777111766, -0.53314302399689, 0.23444225659743]",38
"[0.59751300872053, -0.71339317860875, 0.05279931378864, -1.90020986978502, -0.54673785825693, -1.23242987280414, -0.51949649977531, 0.05223330728311, 0.35501395082239, 1.43282577430778, 1.21487814853907, 0.17526228706633, 0.07139247850098, 0.09305430819035, -0.11133325250576, -0.31997917823693, -0.49373290663901, 0.221818611483]",50
"[-1.06041164671013, -0.77768535275802, 0.70376664293239, -1.73589628677048, -1.13443912797623, -0.56884655324903, 0.32660975509962, 0.19660685029735, -0.17551503048488, 0.70688466809807, 0.81312086033634, -0.07604643130722, -0.1274301818524, -0.20709217645472, -0.13247837886511, -0.32943604445811, -0.49593887682778, 0.21754617026479]",40
"[-1.09302945060788, -2.33585583051931, -1.23586374178958, -1.2800201298799, -1.32452665511538, -0.33607181013315, -0.69526387706782, 0.26128981755515, 0.77329978078178, 1.31668294406418, 1.29155456333199, 0.10281394551867, 0.21733331452635, 0.05683391745064, -0.15228919172436, -0.37551836775175, -0.43724550582844, 0.14490291214158]",28
"[-1.09781789807782, -2.3787404906739, -1.30056968901771, -1.15983985510368, -1.30277471685369, -0.34653316373754, -0.6158746689836, 0.30868939183818, 0.84678575878113, 1.29956393664338, 1.31480274533323, 0.03639096016389, -0.10807639206677, -0.21863107459141, -0.18794328663463, -0.38561617278835, -0.45752635732221, 0.14230431619332]",16
"[0.43648619056646, -0.369339719962, -0.36079719378218, -1.7341313485722, -1.30277929959249, -0.49152037450639, -0.12753800560697, 0.49822928991262, 0.44474185410811, 1.30241461680098, 1.08723595685251, 0.21065672833753, 0.13176161402431, 0.01117749505608, -0.19230842164389, -0.38454524716586, -0.43317675050926, 0.12421407870296]",40
"[-0.23036376607316, -1.21798823444911, -0.90707636908801, -1.75946417318687, -1.77978609730711, -0.42666556610161, 0.26589024044574, 0.45524005892473, 0.19510900841924, 0.10134952146709, 0.0895561483455, 0.01745014022836, -0.0158756460447, 0.02177706153735, 0.04628800570792, -0.36060024736196, -0.4546412396567, 0.24050291730993]",0
"[-0.29098287407386, 0.31689259426903, 0.20714524856617, -0.53281241041653, -0.26776471331683, -0.09639429909169, -0.92120658544932, -0.61227363048244, 0.25517401407821, 1.04360572245301, 0.81372591887494, -0.08355030948651, -0.12084213586416, -0.08842660385894, -0.16776693201362, -0.22183626468643, -0.37948155603133, 0.04766747198413]",30
"[0.45343092352546, 0.08298384236383, -0.0705430664107, -0.96320915718758, -0.64465244133099, -0.77381348544185, 0.03053220809103, 0.71603024670931, 0.93987391450289, 0.16084520505406, 0.19102351397264, -0.01266684905242, 0.19726583771095, 0.18695664067189, -0.09167703029928, -0.05302066308765, 0.07448417161506, -0.06526114263607]",38
"[-0.28361144938468, 0.03344237392123, -0.16122678506813, -0.3923284909516, -1.35681183831919, -0.30059547344773, 0.15919668081587, 0.51168530577079, 0.37737883328354, 0.04614610245122, 0.05733179407591, 0.00089396213877, -0.00636415140747, 0.08926197392944, 0.17761681475293, -0.16556584758549, -0.41258914351147, 0.18303089473656]",20
"[-1.20952449437243, -2.34107184782174, -1.24992388480968, -0.90720284123307, -1.35122855010334, -0.51098010906873, -0.1301616533068, 0.16337740558443, 0.19589122759843, 1.48567677507941, 1.18413632749898, 0.15437039849403, -0.10443932774013, -0.02084423896622, -0.20474506302224, -0.35028365743829, -0.49881138914136, 0.21118409607329]",16
"[0.52955285238007, -0.25503539338998, -0.00195846304714, -1.70263698674534, -0.26781676547141, -1.23873482503287, -0.19915768810066, 0.16233316369436, 0.2562088262779, 1.40140665134745, 1.163758736286, 0.13517458709779, 0.01195798836062, -0.00121215147448, -0.10905908524302, -0.30688749885482, -0.51008270966479, 0.22810047856326]",50
"[-1.37914226226539, -2.79493806533623, -0.64989534435087, -0.18199114774243, 0.02453052462236, 0.02882024280656, -0.49600379261896, -0.39536135715817, 0.08541688400339, 0.85088229462521, 0.66419586825106, 0.00804147554204, 0.07128488391683, 0.11557363510714, 0.00053298123029, -0.26732435900409, -0.24247409801525, 0.37088624583127]",38
"[0.52953807927521, -0.25506980204187, -0.0019782525464, -1.70265214386537, -0.26782432129323, -1.23874564201489, -0.19918406773366, 0.16233802984756, 0.2562401834068, 1.40139993966261, 1.16378237901601, 0.13516150183751, 0.01195899238668, -0.00121315625351, -0.10906148515148, -0.30688407377751, -0.51008568451722, 0.22810235943859]",50
"[-1.06041256732005, -0.77767391183412, 0.70377640422565, -1.73589333752863, -1.13444063202359, -0.56884682675391, 0.32661488740079, 0.19660736328709, -0.1755221863732, 0.70688180287156, 0.81311964121448, -0.07604584841597, -0.12743251931531, -0.20709357107357, -0.13248011881973, -0.32944066465252, -0.4959381888217, 0.21755409399175]",40
"[-0.99056746565177, -2.34745793299887, -1.36214314512713, -1.19306463661252, -1.30657736014591, -0.2501995226119, -0.84843239902343, 0.25985508920019, 0.86665527739326, 1.22117187264855, 1.27260404519809, 0.03421099599483, -0.1008295479755, -0.19377819516365, -0.19900663229745, -0.33508522035388, -0.49954224503197, 0.19682499238033]",32
"[0.13349734003693, 0.12677593615215, -0.00810172367941, -0.05381128470771, -0.34833070258164, -0.68396538985513, 0.35811070082877, 0.90280948184272, 0.5140894379672, 0.6059246890898, 0.62005486086236, 0.16226582749174, -0.00716966094774, 0.07363206960279, 0.12639782982323, -0.26188088723683, -0.4702899164426, 0.21921928893891]",38
"[-0.29098287407386, 0.31689259426903, 0.20714524856617, -0.53281241041653, -0.26776471331683, -0.09639429909169, -0.92120658544932, -0.61227363048244, 0.25517401407821, 1.04360572245301, 0.81372591887494, -0.08355030948651, -0.12084213586416, -0.08842660385894, -0.16776693201362, -0.22183626468643, -0.37948155603133, 0.04766747198413]",30
"[-1.50136217477439, -2.5876591463186, -0.9230599545776, -1.03931251441379, -0.86253053939463, -0.1771403294877, -0.84894362783867, 0.30314606256234, 0.86428125232225, 1.18453261772422, 1.28415801646269, 0.01262840822098, -0.13388333902717, -0.05460511908681, -0.03520027262582, -0.31013939293687, -0.47449255807426, 0.23941156499927]",36
